,code,term
430,833311000001104,Flucloxacillin 500mg capsules
431,401911000001101,Flucloxacillin 500mg capsules
432,21997211000001102,Flucloxacillin 500mg capsules
433,41949911000001106,Flucloxacillin 125mg/5ml oral solution
434,21854311000001101,Clarithromycin 125mg/5ml oral suspension
435,41946511000001109,Clarithromycin 500mg tablets
436,8928611000001100,Clarithromycin 500mg tablets
437,20165811000001103,Clarithromycin 500mg tablets
438,14694411000001102,Clarithromycin 500mg tablets
439,9033811000001101,Clarithromycin 500mg tablets
440,17965511000001109,Clarithromycin 500mg tablets
441,13765211000001108,Clarithromycin 500mg tablets
442,42205211000001106,Clarithromycin 500mg tablets
443,19715211000001109,Clarithromycin 500mg tablets
444,42830211000001104,Clarithromycin 500mg tablets
445,8993611000001100,Clarithromycin 250mg tablets
446,15080711000001102,Clarithromycin 250mg tablets
447,17522411000001102,Clarithromycin 250mg tablets
448,9038211000001105,Clarithromycin 250mg tablets
449,8818911000001106,Clarithromycin 250mg tablets
450,13745611000001101,Clarithromycin 250mg tablets
451,36846911000001107,Clarithromycin 250mg tablets
452,8914911000001107,Clarithromycin 250mg tablets
453,21854711000001102,Clarithromycin 250mg tablets
454,20096711000001105,Clarithromycin 250mg tablets
455,35368711000001104,Clarithromycin 125mg/5ml oral suspension
456,44158611000001102,Flucloxacillin 250mg capsules
457,194111000001102,Flucloxacillin 250mg capsules
458,627011000001100,Flucloxacillin 250mg capsules
459,30130811000001104,Flucloxacillin 250mg capsules
460,38915011000001109,Flucloxacillin 250mg capsules
461,19728911000001100,Flucloxacillin 250mg capsules
462,19193011000001107,Flucloxacillin 250mg capsules
463,37506211000001106,Flucloxacillin 250mg capsules
464,17908511000001102,Flucloxacillin 250mg capsules
465,45167811000001102,Flucloxacillin 250mg capsules
466,135511000001102,Flucloxacillin 250mg capsules
467,24421611000001107,Nitrofurantoin 50mg capsules
468,40622211000001101,Nitrofurantoin 50mg capsules
469,37460411000001104,Nitrofurantoin 50mg capsules
470,40633711000001103,Nitrofurantoin 50mg capsules
471,41507511000001107,Nitrofurantoin 50mg capsules
472,42326211000001102,Nitrofurantoin 50mg capsules
473,42959011000001106,Nitrofurantoin 50mg capsules
474,39237911000001109,Nitrofurantoin 50mg capsules
475,41479711000001108,Nitrofurantoin 50mg capsules
476,41961011000001102,Nitrofurantoin 50mg capsules
477,35952811000001109,Nitrofurantoin 50mg capsules
478,17965211000001106,Clarithromycin 250mg tablets
479,13765011000001103,Clarithromycin 250mg tablets
480,42203711000001100,Clarithromycin 250mg tablets
481,19715011000001104,Clarithromycin 250mg tablets
482,42816811000001105,Clarithromycin 250mg tablets
483,37402011000001108,Clarithromycin 250mg tablets
484,8825911000001106,Clarithromycin 250mg tablets
485,42455811000001101,Clarithromycin 250mg tablets
486,38836811000001108,Clarithromycin 250mg tablets
487,35140911000001102,Clarithromycin 250mg tablets
488,17859611000001109,Clarithromycin 250mg tablets
489,45167311000001106,Amoxicillin 500mg capsules
490,53711000001102,Amoxicillin 500mg capsules
491,29769211000001107,Amoxicillin 500mg capsules
492,181511000001108,Amoxicillin 500mg capsules
493,668411000001104,Amoxicillin 500mg capsules
494,816511000001105,Amoxicillin 500mg capsules
495,21765611000001103,Amoxicillin 500mg capsules
496,18146111000001108,Amoxicillin 500mg capsules
497,41940811000001105,Amoxicillin 125mg/5ml oral suspension
498,634511000001102,Amoxicillin 125mg/5ml oral suspension
499,159311000001109,Amoxicillin 125mg/5ml oral suspension
500,38215811000001104,Erythromycin stearate 500mg tablets
501,40926011000001106,Erythromycin stearate 500mg tablets
502,37911611000001107,Erythromycin stearate 500mg tablets
503,274611000001103,Erythrocin 250 tablets
504,30611000001101,Erythrocin 500 tablets
505,17628011000001101,Erythrolar 250mg tablets
506,17627611000001109,Erythrolar 500mg tablets
507,41953111000001108,Nitrofurantoin 50mg capsules
508,24549911000001107,Nitrofurantoin 50mg capsules
509,37556911000001106,Nitrofurantoin 50mg capsules
510,24209111000001106,Nitrofurantoin 50mg capsules
511,15087311000001100,Flucloxacillin 250mg capsules
512,220311000001101,Flucloxacillin 250mg capsules
513,333211000001105,Flucloxacillin 250mg capsules
514,850811000001102,Flucloxacillin 250mg capsules
515,21996911000001108,Flucloxacillin 250mg capsules
516,39692211000001107,Flucloxacillin 500mg capsules
517,289411000001107,Flucloxacillin 500mg capsules
518,3111000001109,Flucloxacillin 500mg capsules
519,32611000001100,Flucloxacillin 500mg capsules
520,9798911000001106,Flucloxacillin 500mg capsules
521,10408011000001100,Flucloxacillin 500mg capsules
522,2854011000001102,Vibramycin 100mg capsules
523,2852111000001109,Demix 100 capsules
524,2848211000001104,Demix 50 capsules
525,2853611000001106,Vibrox 100mg capsules
526,39710311000001106,Doxycycline 100mg dispersible tablets sugar free
527,2847211000001103,Vibramycin-D 100mg dispersible tablets
528,41946311000001103,Clarithromycin 250mg tablets
529,8927511000001103,Clarithromycin 250mg tablets
530,20165611000001102,Clarithromycin 250mg tablets
531,14694011000001106,Clarithromycin 250mg tablets
532,9033411000001103,Clarithromycin 250mg tablets
533,36774211000001109,Nitrofurantoin 50mg capsules
534,40291611000001103,Nitrofurantoin 50mg capsules
535,39498111000001101,Nitrofurantoin 50mg capsules
536,41953211000001102,Nitrofurantoin 50mg tablets
537,180911000001108,Nitrofurantoin 50mg tablets
538,42566811000001105,Nitrofurantoin 50mg tablets
539,884111000001105,Nitrofurantoin 50mg tablets
540,497811000001101,Nitrofurantoin 50mg tablets
541,30763811000001109,Nitrofurantoin 50mg tablets
542,37460811000001102,Nitrofurantoin 50mg tablets
543,11016111000001104,Nitrofurantoin 50mg tablets
544,20327411000001106,Nitrofurantoin 50mg tablets
545,41511011000001106,Nitrofurantoin 50mg tablets
546,537011000001109,Nitrofurantoin 50mg tablets
547,30851211000001100,Nitrofurantoin 50mg tablets
548,39058411000001105,Nitrofurantoin 50mg tablets
549,40466111000001101,Nitrofurantoin 50mg tablets
550,17946711000001100,Nitrofurantoin 50mg tablets
551,29929911000001104,Nitrofurantoin 50mg tablets
552,4209111000001108,Nitrofurantoin 50mg tablets
553,9555111000001106,Nitrofurantoin 50mg tablets
554,21820711000001109,Nitrofurantoin 50mg tablets
555,2854311000001104,Doxycycline 100mg capsules
556,11404211000001106,Doxycycline 100mg capsules
557,2851811000001106,Doxycycline 100mg capsules
558,10405211000001103,Doxycycline 100mg capsules
559,23880711000001109,Doxycycline 100mg capsules
560,37896911000001104,Doxycycline 100mg capsules
561,41347411000001102,Doxycycline 100mg capsules
562,14161611000001103,Doxycycline 100mg capsules
563,2852511000001100,Doxycycline 100mg capsules
564,2853211000001109,Doxycycline 100mg capsules
565,30123211000001107,Doxycycline 100mg capsules
566,9785311000001100,Amoxicillin 250mg capsules
567,10380511000001103,Amoxicillin 250mg capsules
568,12948011000001101,Amoxicillin 250mg capsules
569,15981611000001108,Amoxicillin 250mg capsules
570,33680711000001103,Amoxicillin 250mg capsules
571,22608411000001104,Amoxicillin 250mg capsules
572,36932811000001108,Amoxicillin 250mg capsules
573,325811000001107,Amoxicillin 250mg capsules
574,833211000001107,Amoxicillin 250mg capsules
575,29993011000001108,Amoxicillin 250mg capsules
576,38787311000001107,Amoxicillin 250mg capsules
577,39732411000001106,Amoxicillin 500mg capsules
578,930411000001106,Amoxicillin 500mg capsules
579,18458211000001102,Amoxicillin 500mg capsules
580,406811000001101,Amoxicillin 500mg capsules
581,116511000001101,Amoxicillin 500mg capsules
582,9785911000001104,Amoxicillin 500mg capsules
583,10381311000001104,Amoxicillin 500mg capsules
584,12948211000001106,Amoxicillin 500mg capsules
585,15981911000001102,Amoxicillin 500mg capsules
586,33680911000001101,Amoxicillin 500mg capsules
587,22608811000001102,Amoxicillin 500mg capsules
588,36933111000001107,Amoxicillin 500mg capsules
589,802011000001104,Amoxicillin 500mg capsules
590,13811000001100,Amoxicillin 500mg capsules
591,29993211000001103,Amoxicillin 500mg capsules
592,38787911000001108,Amoxicillin 500mg capsules
593,19726111000001102,Amoxicillin 500mg capsules
594,19187611000001109,Amoxicillin 500mg capsules
595,36693511000001106,Amoxicillin 500mg capsules
596,268011000001106,Amoxicillin 500mg capsules
597,17780311000001103,Amoxicillin 500mg capsules
598,35591411000001103,Amoxicillin 500mg capsules
599,19725711000001109,Amoxicillin 250mg capsules
600,19187411000001106,Amoxicillin 250mg capsules
601,17779911000001102,Amoxicillin 250mg capsules
602,35591111000001108,Amoxicillin 250mg capsules
603,228311000001104,Amoxicillin 250mg capsules
604,29765011000001104,Amoxicillin 250mg capsules
605,458811000001108,Amoxicillin 250mg capsules
606,361711000001108,Amoxicillin 250mg capsules
607,413911000001103,Amoxicillin 250mg capsules
608,21764811000001100,Amoxicillin 250mg capsules
609,18145411000001107,Amoxicillin 250mg capsules
610,38877411000001105,Doxycycline 50mg capsules
611,17894611000001103,Doxycycline 50mg capsules
612,29836111000001100,Doxycycline 50mg capsules
613,21933211000001100,Doxycycline 50mg capsules
614,2848011000001109,Doxycycline 50mg capsules
615,2848411000001100,Doxycycline 50mg capsules
616,7432211000001109,Doxycycline 50mg capsules
617,41948311000001104,Doxycycline 100mg capsules
618,2850911000001108,Doxycycline 100mg capsules
619,42484111000001104,Doxycycline 100mg capsules
620,2851411000001109,Doxycycline 100mg capsules
621,284811000001105,Amoram 250mg/5ml oral suspension
622,2011000001104,Galenamox 250mg capsules
623,130111000001103,Galenamox 500mg capsules
624,874611000001105,Galenamox 125mg/5ml oral suspension
625,190111000001106,Galenamox 250mg/5ml oral suspension
626,161011000001103,Respillin 250mg capsules
627,14811000001102,Respillin 500mg capsules
628,7339611000001107,Amoxident 250 capsules
629,7339811000001106,Amoxident 500 capsules
630,41948611000001109,Doxycycline 50mg capsules
631,2847611000001101,Doxycycline 50mg capsules
632,2847811000001102,Doxycycline 50mg capsules
633,2849911000001100,Doxycycline 50mg capsules
634,11403911000001104,Doxycycline 50mg capsules
635,10405011000001108,Doxycycline 50mg capsules
636,23881111000001102,Doxycycline 50mg capsules
637,37897811000001106,Doxycycline 50mg capsules
638,41347211000001101,Doxycycline 50mg capsules
639,14201611000001100,Doxycycline 50mg capsules
640,2848611000001102,Doxycycline 50mg capsules
641,2849111000001103,Doxycycline 50mg capsules
642,37071111000001104,Doxycycline 50mg capsules
643,16050911000001107,Flucloxacillin 500mg capsules
644,41885211000001104,Flucloxacillin 500mg capsules
645,43990411000001108,Flucloxacillin 500mg capsules
646,23908511000001109,Flucloxacillin 500mg capsules
647,42544011000001102,Flucloxacillin 500mg capsules
648,568111000001102,Flucloxacillin 500mg capsules
649,590311000001104,Flucloxacillin 500mg capsules
650,30131011000001101,Flucloxacillin 500mg capsules
651,38915211000001104,Flucloxacillin 500mg capsules
652,19729111000001105,Flucloxacillin 500mg capsules
653,37402811000001102,Clarithromycin 500mg tablets
654,8826111000001102,Clarithromycin 500mg tablets
655,42456611000001105,Clarithromycin 500mg tablets
656,38837011000001104,Clarithromycin 500mg tablets
657,35141111000001106,Clarithromycin 500mg tablets
658,17859811000001108,Clarithromycin 500mg tablets
659,44154311000001102,Clarithromycin 500mg tablets
660,8993811000001101,Clarithromycin 500mg tablets
661,29789111000001103,Clarithromycin 500mg tablets
662,17522611000001104,Clarithromycin 500mg tablets
663,499611000001105,Fluclomix 500 capsules
664,41950011000001102,Flucloxacillin 125mg/5ml oral suspension
665,41950411000001106,Flucloxacillin 250mg/5ml oral suspension
666,811111000001105,Floxapen 125mg/5ml syrup
667,442211000001107,Floxapen 250mg/5ml syrup
668,39732311000001104,Amoxicillin 250mg capsules
669,558111000001107,Amoxicillin 250mg capsules
670,23477711000001105,Amoxicillin 250mg capsules
671,739011000001101,Amoxicillin 250mg capsules
672,145611000001104,Amoxicillin 250mg capsules
673,709311000001106,Amoxil 500mg capsules
674,234411000001104,Amoxil 125mg/5ml syrup sucrose free
675,689711000001103,Amoxil 250mg/5ml syrup sucrose free
676,196111000001109,Almodan 125mg/5ml syrup
677,644811000001100,Amix 250 capsules
678,121011000001106,Amix 500 capsules
679,774011000001100,Amix 125 oral suspension
680,252511000001109,Amix 250 oral suspension
681,500511000001107,Amoram 250mg capsules
682,19211000001104,Amoram 500mg capsules
683,42011000001106,Amoram 125mg/5ml oral suspension
684,38877111000001100,Doxycycline 100mg capsules
685,17894811000001104,Doxycycline 100mg capsules
686,15083411000001100,Doxycycline 100mg capsules
687,21933411000001101,Doxycycline 100mg capsules
688,10724511000001104,Doxycycline 100mg capsules
689,2852311000001106,Doxycycline 100mg capsules
690,2852911000001107,Doxycycline 100mg capsules
691,2853411000001108,Doxylar 100mg capsules
692,2849311000001101,Doxylar 50mg capsules
693,2849511000001107,Vibramycin 50 capsules
